openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
6,15,0.9506,0.9405,0.9608,0.9489,0.9626,0.9487,lda,pca,lda,0.0,0.008,340.2442,459.80310000000014,4131.383299999999,344.016,483.39840000000015,4346.845999999998,99,95,95,0.9608,0.9489,0.0018000000000000238,0.0,0.010199999999999987,0.008399999999999963,4931.430599999999,5174.260399999997,0.9530696599653162,0.9633333333333334
6,16,0.9435,0.9386,0.9598,0.9485,0.9595,0.9507,pca,lda,pca,0.0,0.012,329.7408000000001,498.70889999999986,4591.211299999997,329.7408000000001,498.70889999999986,4591.211299999997,100,100,100,0.9595,0.9507,0.00029999999999996696,0.0,0.016000000000000014,0.0121,5419.660999999997,5419.660999999997,1.0,1.0
6,17,0.9493,0.9392,0.956,0.9489,0.957,0.9491,lda,pca,pca,0.000200000000000089,0.01,290.41840000000013,428.79309999999987,3923.372499999998,302.82650000000007,437.1240999999998,3923.372499999998,96,98,100,0.956,0.9489,0.0010000000000000009,0.000200000000000089,0.006699999999999928,0.009699999999999931,4642.583999999998,4663.323099999998,0.9955527207625824,0.98
6,18,0.9469,0.9407,0.96,0.9503,0.9578,0.9512,pca,lda,pca,0.0,0.011,346.50850000000014,517.0805,4832.088899999996,364.98420000000016,517.0805,4832.088899999996,95,100,100,0.9578,0.9512,0.0021999999999999797,0.0,0.01090000000000002,0.010500000000000065,5695.677899999996,5714.153599999996,0.9967666777455895,0.9833333333333333
6,19,0.9503,0.9429,0.9585,0.9524,0.958,0.9519,lda,lda,lda,0.0,0.01,310.7256000000001,427.15449999999987,4046.322300000001,310.7256000000001,427.15449999999987,4046.322300000001,100,100,100,0.9585,0.9524,0.0,0.0,0.008199999999999985,0.009500000000000064,4784.202400000001,4784.202400000001,1.0,1.0
11,0,0.8739,0.8483,0.921,0.8701,0.9185,0.8812,pca,lda,pca,0.0,0.033,2.6340000000000003,3.0521999999999987,9.1709,3.5872,5.734499999999998,12.7142,72,51,73,0.9185,0.8812,0.0025000000000000577,0.0,0.04459999999999997,0.03289999999999993,14.857099999999999,22.035899999999998,0.6742225187081081,0.6533333333333333
11,1,0.8535,0.8632,0.8981,0.903,0.9083,0.8987,lda,pca,lda,0.0,0.04,1.3188999999999995,4.324200000000001,7.1595999999999975,3.2418,5.8358000000000025,11.3863,42,74,65,0.8981,0.903,0.010199999999999987,0.0,0.04459999999999997,0.03980000000000006,12.802699999999998,20.463900000000002,0.6256236592242924,0.6033333333333334
11,2,0.8267,0.8594,0.8955,0.8953,0.8981,0.8919,lda,pca,lda,0.0,0.036,1.3518000000000006,2.5773,5.072400000000001,3.2163000000000017,4.862600000000001,9.842899999999997,43,52,52,0.8955,0.8953,0.0026000000000000467,0.0,0.06879999999999997,0.03589999999999993,9.001500000000002,17.921799999999998,0.5022653974489172,0.49
11,3,0.8408,0.8517,0.8917,0.8872,0.8994,0.8808,lda,pca,lda,0.0,0.035,1.5918,2.5002,3.5029000000000003,3.2362000000000006,5.054500000000002,10.205600000000006,50,50,33,0.8917,0.8872,0.007699999999999929,0.0,0.050900000000000056,0.035499999999999976,7.594900000000001,18.49630000000001,0.4106172585868524,0.44333333333333336
11,4,0.8688,0.8522,0.9108,0.9043,0.9108,0.8897,lda,lda,lda,0.0,0.052,1.7261999999999995,3.9115,7.3807,3.6437,6.275900000000001,11.8125,50,61,61,0.9108,0.9043,0.0,0.0,0.04200000000000004,0.052100000000000035,13.0184,21.732100000000003,0.5990401295779054,0.5733333333333334
