openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
1515,10,0.835,0.8299,0.8098,0.6453,0.814,0.7636,rf,rf,rf,0.0,0.0,61.7255,29.148000000000003,140.73900000000003,94.92370000000004,60.04720000000002,161.71020000000004,62,49,87,0.835,0.8299,0.0,0.0,0.0,0.0,231.61250000000004,316.68110000000013,0.73137455945429,0.66
1515,11,0.8923,0.8135,0.8126,0.6808,0.8643,0.7407,rf,rf,rf,0.0,0.0,48.61829999999999,38.6805,116.01290000000002,87.4196,60.4414,148.88330000000005,55,64,78,0.8923,0.8135,0.0,0.0,0.0,0.0,203.31170000000003,296.74430000000007,0.6851410456746768,0.6566666666666666
1515,12,0.8601,0.8374,0.786,0.6734,0.7958,0.7678,rf,rf,rf,0.0,0.0,54.5253,39.0846,157.89959999999996,89.69020000000002,60.91079999999999,157.89959999999996,60,65,100,0.8601,0.8374,0.0,0.0,0.0,0.0,251.50949999999997,308.50059999999996,0.8152642166660292,0.75
1515,13,0.842,0.8416,0.7259,0.6668,0.828,0.7677,rf,rf,rf,0.0,0.0,39.5535,45.48809999999999,132.04610000000002,84.84789999999995,59.20579999999999,149.8062,46,77,88,0.842,0.8416,0.0,0.0,0.0,0.0,217.0877,293.8598999999999,0.7387455722948251,0.7033333333333334
1515,14,0.8517,0.8378,0.7371,0.6916,0.8238,0.7664,rf,rf,rf,0.0,0.0,90.35529999999996,63.47540000000002,113.5568,91.12659999999997,63.47540000000002,159.90279999999996,99,100,71,0.8517,0.8378,0.0,0.0,0.0,0.0,267.3875,314.50479999999993,0.8501857523319201,0.9
1515,15,0.8951,0.8294,0.751,0.6472,0.828,0.7439,rf,rf,rf,0.0,0.0,54.91180000000002,52.1168,160.69669999999996,88.32790000000001,59.75530000000001,160.69669999999996,62,87,100,0.8951,0.8294,0.0,0.0,0.0,0.0,267.72529999999995,308.7799,0.8670425115106261,0.83
1515,16,0.8895,0.8659,0.779,0.7136,0.842,0.7776,rf,rf,rf,0.0,0.0,50.98779999999999,25.613799999999994,142.7451000000001,83.52340000000002,58.49260000000001,142.7451000000001,61,44,100,0.8895,0.8659,0.0,0.0,0.0,0.0,219.34670000000008,284.7611000000001,0.770283230399096,0.6833333333333333
1515,17,0.8168,0.8289,0.7972,0.6897,0.8,0.7654,rf,rf,rf,0.0,0.0,81.04230000000003,57.404800000000016,145.4509,102.05690000000004,65.48360000000002,149.59349999999995,79,89,97,0.8168,0.8289,0.0,0.0,0.0,0.0,283.898,317.134,0.8951988749235339,0.8833333333333333
1515,18,0.8699,0.815,0.779,0.6907,0.842,0.7734,rf,rf,rf,0.0,0.0,40.3858,69.38419999999998,112.04030000000002,104.58129999999998,69.38419999999998,154.88459999999995,38,100,71,0.8699,0.815,0.0,0.0,0.0,0.0,221.81029999999998,328.8500999999999,0.6745027597680525,0.6966666666666667
1515,19,0.8378,0.8042,0.8126,0.7009,0.7874,0.757,rf,rf,rf,0.0,0.0,60.8304,56.7728,165.48420000000004,86.87369999999996,71.9965,178.56040000000004,70,79,93,0.8378,0.8042,0.0,0.0,0.0,0.0,283.0874,337.4306,0.8389499944581196,0.8066666666666666
1566,0,0.5717,0.5842,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.416,34.0423,0.8300000000000002,12.9527,126.6071,3.4818000000000007,36.586600000000026,26,24,35,1.0,1.0,0.0,0.0,0.4283,0.41579999999999995,47.824999999999996,166.67550000000003,0.28693479245599973,0.2833333333333333
1566,1,0.5789,0.5871,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.413,30.149400000000004,1.0514,14.021900000000002,125.34740000000002,3.4601,38.1144,25,28,37,1.0,1.0,0.0,0.0,0.42110000000000003,0.41290000000000004,45.2227,166.92190000000005,0.270921311104175,0.3
1566,2,0.5974,0.5939,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.406,22.7686,2.2582,10.0455,98.45190000000004,5.110999999999997,31.9078,23,29,33,1.0,1.0,0.0,0.0,0.40259999999999996,0.4061,35.0723,135.47070000000005,0.25889214420535206,0.2833333333333333
1566,3,0.6007,0.5895,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.41,35.059099999999994,1.3473999999999997,10.641399999999997,112.43640000000003,3.117799999999999,30.21239999999999,35,42,37,1.0,1.0,0.0,0.0,0.3993,0.4105,47.04789999999999,145.76660000000004,0.322761867259029,0.38
1566,4,0.569,0.6132,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.387,36.4983,0.8975000000000002,9.5217,112.0427,2.6753,29.056300000000004,34,33,31,1.0,1.0,0.0,0.0,0.43100000000000005,0.38680000000000003,46.917500000000004,143.77429999999998,0.32632744516926887,0.32666666666666666
1566,5,0.5915,0.5941,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.406,40.8642,1.1047,8.422100000000002,115.73529999999997,3.1023000000000014,34.2231,34,32,29,1.0,1.0,0.0,0.0,0.4085,0.40590000000000004,50.391,153.06069999999997,0.3292223281351778,0.31666666666666665
1566,6,0.5994,0.597,1.0,1.0,1.0,0.9989,lda,lda,lda,0.0,0.403,24.0306,0.9296000000000002,7.9928,104.14930000000008,2.939,28.83270000000001,23,29,28,1.0,1.0,0.0,0.0,0.40059999999999996,0.403,32.953,135.9210000000001,0.24244230104251718,0.26666666666666666
1566,7,0.5829,0.6238,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.376,16.8206,0.8454,8.626100000000001,112.94459999999997,3.169599999999998,31.6495,15,28,28,1.0,1.0,0.0,0.0,0.4171,0.3762,26.2921,147.76369999999997,0.17793341666458004,0.23666666666666666
1566,8,0.5618,0.5961,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.404,22.928,0.8266999999999998,12.7856,100.97849999999997,2.9531000000000005,32.599999999999994,24,27,37,1.0,1.0,0.0,0.0,0.43820000000000003,0.40390000000000004,36.5403,136.53159999999997,0.26763254806945797,0.29333333333333333
1566,9,0.5981,0.608,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.392,29.439,1.0601,8.817599999999997,93.7338,2.792599999999999,27.395299999999995,31,38,31,1.0,1.0,0.0,0.0,0.40190000000000003,0.392,39.3167,123.92169999999999,0.31727050226070175,0.3333333333333333
1566,10,0.6489,0.578,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.422,29.6491,1.2623,9.030499999999998,104.79149999999996,2.8597999999999995,29.19689999999999,28,41,32,1.0,1.0,0.0,0.0,0.35109999999999997,0.42200000000000004,39.9419,136.84819999999993,0.29187011593868256,0.33666666666666667
1566,11,0.5591,0.5985,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.401,42.48800000000001,1.4019999999999997,9.1135,98.20320000000004,3.6809,34.92850000000001,41,39,26,1.0,1.0,0.0,0.0,0.44089999999999996,0.40149999999999997,53.00350000000001,136.81260000000003,0.3874168022535936,0.35333333333333333
1566,12,0.5862,0.5926,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.407,30.4298,1.0842,9.4386,127.4749,3.0115,33.4543,24,32,30,1.0,1.0,0.0,0.0,0.41379999999999995,0.4074,40.9526,163.9407,0.249801300104245,0.2866666666666667
1566,13,0.6066,0.5717,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.428,25.4518,1.2628,15.4602,134.41319999999993,3.4923,36.845699999999994,21,38,43,1.0,1.0,0.0,0.0,0.39339999999999997,0.4283,42.1748,174.75119999999993,0.24134197647855932,0.34
1566,14,0.5954,0.6038,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.396,48.02470000000002,1.2119000000000002,11.870400000000002,118.3318,3.5833,36.289900000000024,39,32,32,1.0,1.0,0.0,0.0,0.40459999999999996,0.3962,61.10700000000002,158.205,0.3862520147909359,0.3433333333333333
1566,15,0.5486,0.5954,1.0,1.0,1.0,1.0,pca,lda,lda,0.0,0.405,28.1565,0.8629000000000001,12.517999999999999,112.8566,3.2157999999999998,32.8695,25,30,38,1.0,1.0,0.0,0.0,0.4514,0.40459999999999996,41.5374,148.9419,0.278883242391832,0.31
1566,16,0.6284,0.5866,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.413,17.531599999999994,0.9979,10.5504,115.2675,3.323799999999998,34.142199999999995,15,28,32,1.0,1.0,0.0,0.0,0.37160000000000004,0.4134,29.079899999999995,152.7335,0.19039634395859453,0.25
1566,17,0.6344,0.5794,1.0,1.0,1.0,0.9991,lda,lda,lda,0.0,0.421,38.6765,0.8988999999999998,13.549500000000005,116.28680000000004,2.8079,34.41870000000001,32,30,37,1.0,1.0,0.0,0.0,0.36560000000000004,0.4206,53.1249,153.51340000000005,0.34606034391785984,0.33
1566,18,0.5829,0.5972,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.403,28.767199999999995,1.0643000000000005,7.9014000000000015,107.07080000000002,3.0165000000000006,30.882400000000004,27,34,28,1.0,1.0,0.0,0.0,0.4171,0.40280000000000005,37.732899999999994,140.96970000000005,0.2676667397320132,0.2966666666666667
1566,19,0.6337,0.5794,1.0,1.0,1.0,1.0,lda,lda,lda,0.0,0.421,69.25959999999999,0.8535000000000004,11.3008,122.8488,3.2540000000000013,34.58929999999999,56,26,34,1.0,1.0,0.0,0.0,0.36629999999999996,0.4206,81.41389999999998,160.69209999999998,0.5066453173491415,0.38666666666666666
1591,0,0.8204,0.8118,0.8219,0.8114,0.7953,0.7874,rf,lda,rf,0.0,0.0,2109.6316000000006,904.7045,5625.615599999997,3103.7257000000013,1964.163,8688.059099999995,67,46,66,0.8204,0.8118,0.0014999999999999458,0.0,0.0,0.0,8639.951699999998,13755.947799999996,0.6280884331358105,0.5966666666666667
1591,1,0.8143,0.8125,0.8175,0.813,0.7898,0.7872,lda,lda,lda,0.0,0.0,1406.0097999999996,1455.3213,5236.745900000001,3298.3172,2195.4941,8892.204500000002,43,66,55,0.8175,0.813,0.0,0.0,0.0031999999999999806,0.0004999999999999449,8098.077,14386.015800000001,0.5629131173344046,0.5466666666666666
1591,2,0.8138,0.8135,0.8158,0.8126,0.7903,0.7852,rf,lda,rf,0.0,0.0,1931.4323000000006,832.9734999999997,5845.006900000002,2951.816600000001,2048.3077000000008,9811.562499999998,65,42,60,0.8138,0.8135,0.0020000000000000018,0.0,0.0,0.0,8609.412700000003,14811.6868,0.5812580846632541,0.5566666666666666
1591,3,0.8154,0.8134,0.8147,0.8114,0.791,0.7858,rf,rf,rf,0.0,0.0,2348.1813999999995,865.9087000000003,4762.536000000001,3063.847899999999,2050.9150000000004,9187.816800000002,77,42,53,0.8154,0.8134,0.0,0.0,0.0,0.0,7976.626100000001,14302.579700000002,0.5577054117027573,0.5733333333333334
1591,5,0.8143,0.8135,0.8124,0.8122,0.7877,0.7877,rf,rf,rf,0.0,0.0,1868.7447999999995,957.5608000000003,4934.913799999998,3101.8583999999987,2057.9447,9367.985999999999,60,45,52,0.8143,0.8135,0.0,0.0,0.0,0.0,7761.219399999998,14527.789099999998,0.5342326589804363,0.5233333333333333
1591,6,0.8159,0.8135,0.8159,0.8103,0.7911,0.7866,rf,rf,rf,0.0,0.0,1688.1822999999995,963.0388,5486.901799999999,2659.6421999999993,1931.9755999999993,9119.889999999998,64,50,60,0.8159,0.8135,0.0,0.0,0.0,0.0,8138.1228999999985,13711.507799999996,0.5935250169933901,0.58
1591,7,0.8136,0.8131,0.8111,0.8121,0.7889,0.7874,rf,rf,rf,0.0,0.0,2580.0324,905.4346,5139.653399999998,2812.969,1937.278099999999,9252.0251,92,47,57,0.8136,0.8131,0.0,0.0,0.0,0.0,8625.120399999998,14002.2722,0.6159800550085006,0.6533333333333333
1591,8,0.8122,0.8145,0.8121,0.8124,0.7904,0.7889,lda,rf,rf,0.0020999999999999908,-0.002,1291.0971000000004,1849.6510000000005,5330.4215,3306.4212,2123.0392000000006,9783.041499999998,39,87,55,0.8121,0.8124,9.999999999998899e-05,0.0020999999999999908,-9.999999999998899e-05,-0.0020999999999999908,8471.169600000001,15212.5019,0.5568557792587688,0.6033333333333334
1591,9,0.8157,0.8145,0.8138,0.8134,0.7895,0.7872,rf,rf,rf,0.0,0.0,2297.0668999999994,944.6220000000003,4823.212300000001,3174.824099999999,1939.1967,9194.8685,72,52,53,0.8157,0.8145,0.0,0.0,0.0,0.0,8064.9012,14308.889299999999,0.5636287367182302,0.59
1591,10,0.8209,0.812,0.8201,0.8111,0.7945,0.7838,rf,rf,rf,0.0,0.0,1612.3711000000005,948.7609,4450.4482,3008.4699000000014,2030.5899000000006,8428.357600000001,54,47,53,0.8209,0.812,0.0,0.0,0.0,0.0,7011.5802,13467.417400000002,0.5206328720456825,0.5133333333333333
1591,11,0.8226,0.8114,0.8181,0.812,0.7945,0.788,rf,rf,lda,0.0006000000000000449,0.0,1800.2381,921.8354000000003,5869.715299999997,2890.7925000000005,1949.8198000000007,8805.849999999999,62,47,67,0.8226,0.8114,0.0,0.0006000000000000449,0.0,0.0,8591.788799999998,13646.4623,0.6295982512625268,0.5866666666666667
1591,12,0.8163,0.815,0.8159,0.8146,0.792,0.7882,rf,rf,rf,0.0,0.0,2051.2054,1040.4343,4848.932799999999,3254.4734,2029.1800000000005,8430.765099999999,63,52,57,0.8163,0.815,0.0,0.0,0.0,0.0,7940.572499999998,13714.4185,0.5789944721316473,0.5733333333333334
1591,13,0.8172,0.8108,0.8167,0.8128,0.794,0.7872,rf,rf,lda,0.0020000000000000018,0.0,1745.1299000000006,805.5853000000003,4804.6798,2797.4923000000013,1773.0248000000006,8561.627599999996,63,45,58,0.8172,0.8108,0.0,0.0020000000000000018,0.0,0.0,7355.395,13132.144699999997,0.5601061493024824,0.5533333333333333
1591,14,0.8182,0.8128,0.8151,0.8133,0.7937,0.7865,lda,rf,lda,0.0,0.001,1203.4434,1313.1229,4415.995799999999,2746.1276,1821.9498000000006,8180.348399999997,44,72,54,0.8151,0.8133,0.0030999999999999917,0.0,-0.0030999999999999917,0.000500000000000056,6932.562099999999,12748.425799999997,0.5437975016491841,0.5666666666666667
1591,15,0.8149,0.811,0.8151,0.8115,0.7926,0.7878,rf,lda,lda,0.0004999999999999449,0.0,1589.0392999999995,962.8162000000003,5068.545299999999,2791.141299999999,2169.6852000000013,9154.765999999994,58,44,55,0.8149,0.811,0.000200000000000089,0.0004999999999999449,0.0,0.0,7620.4007999999985,14115.592499999995,0.5398569560576364,0.5233333333333333
1591,16,0.81,0.814,0.8111,0.8143,0.7846,0.7879,rf,lda,lda,0.000300000000000078,0.0,1852.8742,1014.6763,4689.5864,2840.9859,1946.1092000000006,8487.825500000003,66,54,55,0.81,0.814,0.0010999999999999899,0.000300000000000078,0.0,0.0,7557.1368999999995,13274.920600000003,0.569279254295502,0.5833333333333334
1591,17,0.8174,0.8126,0.8196,0.8122,0.7921,0.7848,lda,lda,rf,0.00039999999999995595,-0.0,1421.3465,1163.9655,5747.2432,3102.387,1955.5027000000007,9427.4374,46,59,60,0.8196,0.8122,0.0,0.00039999999999995595,0.0021999999999999797,-0.00039999999999995595,8332.555199999999,14485.327100000002,0.5752410796439659,0.55
1591,18,0.8164,0.8123,0.8165,0.8122,0.7965,0.7884,lda,lda,rf,9.999999999998899e-05,-0.0,1178.7269999999996,1116.8152,3977.5483,2733.415800000001,1821.5174999999995,8174.976899999998,43,61,49,0.8165,0.8122,0.0,9.999999999998899e-05,9.999999999998899e-05,-9.999999999998899e-05,6273.0905,12729.910199999998,0.4927835626051785,0.51
1591,19,0.8187,0.8113,0.8183,0.8124,0.7971,0.7851,rf,rf,lda,0.0010999999999999899,0.0,1990.8671000000006,804.1377,5023.054300000002,2796.0009,1876.0416000000007,8370.416599999997,71,43,60,0.8187,0.8113,0.0,0.0010999999999999899,0.0,0.0,7818.059100000002,13042.459099999996,0.5994313679695575,0.58
4134,0,0.7861,0.7929,0.7642,0.781,0.7578,0.7697,rf,rf,rf,0.0,0.0,425.8437,171.3071,1828.2564999999993,942.2747,322.7185000000001,1828.2564999999993,46,51,100,0.7861,0.7929,0.0,0.0,0.0,0.0,2425.4072999999994,3093.2496999999994,0.784096835118096,0.6566666666666666
4134,1,0.7902,0.797,0.7972,0.7762,0.7821,0.765,rf,lda,rf,0.0,0.0,678.1247999999998,195.4705,1084.7038,912.0176000000004,311.5465000000001,1843.333799999999,75,62,59,0.7902,0.797,0.007000000000000006,0.0,0.0,0.0,1958.2990999999997,3066.8978999999995,0.6385276471055655,0.6533333333333333
4134,2,0.7998,0.7866,0.7783,0.7738,0.7829,0.7613,rf,rf,rf,0.0,0.0,652.2790999999996,190.463,1509.9428,933.6859999999997,341.6097000000001,1960.7253000000005,71,55,77,0.7998,0.7866,0.0,0.0,0.0,0.0,2352.6848999999997,3236.021,0.727030170694195,0.6766666666666666
4134,3,0.8066,0.7881,0.7849,0.7691,0.7804,0.7558,rf,rf,rf,0.0,0.0,382.4786,151.93,1082.4498999999996,801.4107,278.98460000000006,1616.481,48,54,67,0.8066,0.7881,0.0,0.0,0.0,0.0,1616.8584999999996,2696.8763,0.5995300933898969,0.5633333333333334
4134,4,0.7898,0.7889,0.7889,0.7716,0.7678,0.7581,rf,rf,rf,0.0,0.0,335.7125,106.08249999999998,894.4942000000002,810.1053999999998,280.40340000000003,1766.3336,42,37,53,0.7898,0.7889,0.0,0.0,0.0,0.0,1336.2892000000002,2856.8423999999995,0.46775040863297196,0.44
4134,5,0.7866,0.7993,0.7774,0.7762,0.7629,0.7631,rf,rf,rf,0.0,0.0,498.22840000000014,163.15319999999997,1219.9024,821.0586000000002,288.9263,1671.5215,61,57,73,0.7866,0.7993,0.0,0.0,0.0,0.0,1881.284,2781.5064,0.6763543668279893,0.6366666666666667
4134,6,0.8098,0.7895,0.8036,0.774,0.7836,0.76,rf,rf,rf,0.0,0.0,555.2347000000002,141.14909999999998,1402.0411,860.2114,299.9263,1868.9292,66,48,75,0.8098,0.7895,0.0,0.0,0.0,0.0,2098.4249,3029.0669,0.6927628108841043,0.63
4134,7,0.8034,0.7914,0.7932,0.7661,0.7763,0.7606,rf,rf,rf,0.0,0.0,445.5703,149.1641,931.2072,812.1893000000001,280.49080000000004,1627.9249999999995,55,53,57,0.8034,0.7914,0.0,0.0,0.0,0.0,1525.9415999999999,2720.6050999999998,0.5608831652928975,0.55
4134,8,0.7832,0.7889,0.7667,0.7693,0.7597,0.7566,rf,rf,rf,0.0,0.0,694.4608000000002,102.46279999999996,1081.5419999999997,866.1207000000003,289.6802999999999,1764.0083000000004,79,35,63,0.7832,0.7889,0.0,0.0,0.0,0.0,1878.4655999999998,2919.809300000001,0.643352153169729,0.59
4134,9,0.7947,0.7808,0.7653,0.7691,0.7616,0.7628,pca,rf,rf,0.018000000000000016,-0.018,254.26900000000003,153.6921,1228.2396000000006,799.7514000000001,285.4048,1613.3996000000004,32,53,76,0.7616,0.7628,0.03309999999999991,0.018000000000000016,-0.03309999999999991,-0.018000000000000016,1636.2007000000006,2698.5558000000005,0.6063245755377747,0.5366666666666666
4134,10,0.7859,0.7881,0.7704,0.7733,0.7514,0.7526,rf,rf,rf,0.0,0.0,374.3819,152.29999999999995,907.7610000000001,799.2184,281.47,1619.9074999999993,46,54,56,0.7859,0.7881,0.0,0.0,0.0,0.0,1434.4429,2700.5958999999993,0.5311579196280348,0.52
4134,11,0.7962,0.7906,0.768,0.7779,0.774,0.7556,rf,rf,rf,0.0,0.0,429.2654,145.82029999999997,918.2859999999997,784.5700000000003,276.14820000000003,1686.2471999999998,54,53,55,0.7962,0.7906,0.0,0.0,0.0,0.0,1493.3716999999997,2746.9654,0.5436441609348264,0.54
4134,12,0.8085,0.7866,0.7885,0.7718,0.7889,0.7613,rf,rf,rf,0.0,0.0,352.23169999999993,169.10060000000004,878.4007,890.7742,317.39100000000013,1835.9213000000007,39,53,48,0.8085,0.7866,0.0,0.0,0.0,0.0,1399.7330000000002,3044.086500000001,0.4598203763263625,0.4666666666666667
4134,13,0.7787,0.8013,0.7559,0.7798,0.7576,0.7707,rf,rf,rf,0.0,0.0,540.2719000000002,156.56670000000003,1013.1201,802.7221999999998,294.7066000000001,1830.1931,68,53,55,0.7787,0.8013,0.0,0.0,0.0,0.0,1709.9587000000001,2927.6219,0.5840777116744481,0.5866666666666667
4134,14,0.8038,0.7896,0.8017,0.7751,0.7842,0.7605,rf,rf,rf,0.0,0.0,409.71069999999986,129.45319999999998,772.8706999999997,905.9732,309.9412,1946.2432999999994,44,40,41,0.8038,0.7896,0.0,0.0,0.0,0.0,1312.0345999999995,3162.1576999999997,0.41491751028103363,0.4166666666666667
4134,15,0.7883,0.7994,0.7753,0.7799,0.7791,0.765,rf,rf,rf,0.0,0.0,451.7076,214.6585,1353.0036,818.1379999999997,324.5134000000002,1993.2781,56,66,68,0.7883,0.7994,0.0,0.0,0.0,0.0,2019.3697,3135.9295,0.6439461410085908,0.6333333333333333
4134,16,0.819,0.774,0.7949,0.7677,0.7949,0.7581,lda,rf,rf,0.006299999999999972,-0.006,328.9752000000001,169.16969999999995,879.3294999999997,845.1168000000001,285.5766999999998,1770.3208999999995,38,59,51,0.7949,0.7677,0.0240999999999999,0.006299999999999972,-0.0240999999999999,-0.006299999999999972,1377.4743999999996,2901.014399999999,0.47482508187480904,0.49333333333333335
4134,17,0.7827,0.7917,0.7842,0.7729,0.7708,0.7741,rf,lda,rf,0.0,0.0,685.3106000000001,176.85000000000005,956.6767,861.1405000000003,320.20780000000013,1812.5657000000006,80,53,53,0.7827,0.7917,0.0015000000000000568,0.0,0.0,0.0,1818.8373000000001,2993.914000000001,0.6075115384075827,0.62
4134,18,0.7989,0.7913,0.7764,0.7696,0.7531,0.7639,rf,rf,rf,0.0,0.0,596.3785,141.20820000000003,1012.0733999999997,805.7429999999997,288.3384,1691.039799999999,74,49,60,0.7989,0.7913,0.0,0.0,0.0,0.0,1749.6600999999996,2785.1211999999987,0.628216861801203,0.61
4134,19,0.8077,0.7891,0.8028,0.7706,0.7895,0.7627,rf,rf,rf,0.0,0.0,493.2899,246.78070000000008,1366.9215000000004,903.7736999999997,337.9701000000002,1886.9494000000007,53,73,71,0.8077,0.7891,0.0,0.0,0.0,0.0,2106.9921000000004,3128.6932000000006,0.6734415825751148,0.6566666666666666
4137,0,0.9097,0.9002,0.9097,0.9002,0.9097,0.9002,rf,rf,rf,0.0,0.0,273.5997,170.02149999999997,234.3866,1473.8243000000007,1239.8041,1466.9301999999998,18,15,18,0.9097,0.9002,0.0,0.0,0.0,0.0,678.0077999999999,4180.5586,0.1621811496674152,0.17
4137,1,0.875,0.9118,0.875,0.9118,0.875,0.9118,rf,rf,rf,0.0,0.0,125.5991,128.4758,122.52329999999998,806.4787999999995,870.1280999999999,876.0504999999997,15,13,13,0.875,0.9118,0.0,0.0,0.0,0.0,376.5982,2552.657399999999,0.1475318231110842,0.13666666666666666
4137,3,0.8958,0.9049,0.8958,0.9049,0.8958,0.9049,rf,rf,rf,0.0,0.0,148.6738,182.9659,195.41600000000003,983.2294999999997,977.5451999999997,1076.188,15,19,17,0.8958,0.9049,0.0,0.0,0.0,0.0,527.0557,3036.9626999999996,0.17354697836756444,0.17
4137,4,0.9097,0.9002,0.9097,0.9002,0.9097,0.9002,pca,rf,rf,0.0,0.0,145.0963,213.3077,352.1558,1209.1038000000005,1287.2221999999992,1393.5392,14,18,24,0.9097,0.9002,0.0,0.0,0.0,0.0,710.5598,3889.8652,0.18266951769948223,0.18666666666666668
4137,5,0.9062,0.9014,0.9062,0.9014,0.9062,0.9014,rf,rf,rf,0.0,0.0,185.99360000000004,187.7125,194.5945,1446.8517999999995,1250.6177,1364.6333000000004,15,15,16,0.9062,0.9014,0.0,0.0,0.0,0.0,568.3006,4062.1027999999997,0.13990305710628498,0.15333333333333332
4137,6,0.8889,0.9072,0.8889,0.9072,0.8889,0.9072,rf,rf,rf,0.0,0.0,143.7755,119.45369999999998,129.9572,918.2911,906.2069,972.5221999999997,15,13,13,0.8889,0.9072,0.0,0.0,0.0,0.0,393.1864,2797.0202,0.14057331441510504,0.13666666666666666
4137,8,0.9132,0.8991,0.9132,0.8991,0.9132,0.8991,rf,rf,rf,0.0,0.0,251.3302,241.56,240.1007,1332.6988000000003,1145.2359,1219.4243999999992,20,20,20,0.9132,0.8991,0.0,0.0,0.0,0.0,732.9909,3697.3590999999997,0.19824714889067716,0.2
4137,9,0.8958,0.9049,0.8958,0.9049,0.8958,0.9049,rf,rf,rf,0.0,0.0,186.2198,193.8943,232.7086,1151.3236000000004,1177.3557999999996,1244.4204000000002,15,16,20,0.8958,0.9049,0.0,0.0,0.0,0.0,612.8226999999999,3573.0998,0.1715100988782905,0.17
4137,10,0.9097,0.9002,0.9097,0.9002,0.9097,0.9002,rf,rf,rf,0.0,0.0,236.47369999999995,238.324,285.7608,1602.1813000000002,1274.7179,1480.9653999999996,16,21,18,0.9097,0.9002,0.0,0.0,0.0,0.0,760.5585,4357.8646,0.1745255004021924,0.18333333333333332
4137,11,0.9132,0.8991,0.9132,0.8991,0.9132,0.8991,rf,rf,rf,0.0,0.0,390.9307,324.1439000000001,326.1366,1555.6861999999994,1270.9604000000004,1402.6145,23,25,24,0.9132,0.8991,0.0,0.0,0.0,0.0,1041.2112000000002,4229.2611,0.2461922249255314,0.24
4137,12,0.9201,0.8968,0.9201,0.897,0.9201,0.8968,lda,rf,lda,0.0,0.0,324.3425,455.7545,243.6634,1631.9355999999998,1543.3264999999994,1626.4226,15,29,16,0.9201,0.897,0.0,0.0,0.0,0.00019999999999997797,1023.7604,4801.684699999999,0.21320858489521402,0.2
4137,13,0.8993,0.9037,0.8993,0.9037,0.8993,0.9037,rf,rf,rf,0.0,0.0,147.7761,278.4424,240.27350000000004,1051.0086000000003,1164.9544000000005,1157.548,15,23,20,0.8993,0.9037,0.0,0.0,0.0,0.0,666.4920000000001,3373.5110000000004,0.1975662744244794,0.19333333333333333
4137,14,0.9062,0.9014,0.9062,0.9014,0.9062,0.9014,pca,rf,rf,0.0,0.0,272.5662,221.0267,320.7973,1338.8185999999992,1217.9236999999996,1490.6793000000002,21,18,22,0.9062,0.9014,0.0,0.0,0.0,0.0,814.3902,4047.421599999999,0.20121210006884388,0.20333333333333334
4137,15,0.9167,0.8979,0.9167,0.8979,0.9167,0.8979,lda,rf,rf,0.0,0.0,258.5553,313.9206000000001,274.34439999999995,1572.6079000000002,1286.4525,1465.535,14,25,18,0.9167,0.8979,0.0,0.0,0.0,0.0,846.8203000000001,4324.5954,0.19581491947200427,0.19
4137,16,0.9167,0.8979,0.9167,0.8979,0.9167,0.8979,rf,rf,rf,0.0,0.0,267.5045,132.4285,311.2522,1583.4135999999994,1251.5911999999996,1455.8355,17,13,21,0.9167,0.8979,0.0,0.0,0.0,0.0,711.1852,4290.840299999999,0.165744970746173,0.17
4137,17,0.9097,0.9002,0.9097,0.9002,0.9097,0.9002,rf,rf,rf,0.0,0.0,234.3372,159.4149,163.2359,1571.8748000000005,1173.458899999999,1255.3783999999996,15,13,13,0.9097,0.9002,0.0,0.0,0.0,0.0,556.9879999999999,4000.712099999999,0.13922221496518086,0.13666666666666666
4137,18,0.8715,0.913,0.8715,0.913,0.8715,0.913,rf,rf,rf,0.0,0.0,101.7632,97.4201,94.7192,769.8048000000003,809.3246999999999,823.1287000000002,15,13,13,0.8715,0.913,0.0,0.0,0.0,0.0,293.90250000000003,2402.2582,0.12234425924740314,0.13666666666666666
